PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2020-08-28T00:00:00Z,2020-08-27T23:00:00Z,PT60M,17.3,16,84.4,14.9,0,0,0,0,0,0,28.6,85.5,0.0,916.0,16,1.6,126,0.18
2020-08-28T01:00:00Z,2020-08-28T00:00:00Z,PT60M,16.8,-2,78.1,14.8,0,0,0,0,0,0,28.2,88.0,0.0,915.7,9,1.6,127,0.18
2020-08-28T02:00:00Z,2020-08-28T01:00:00Z,PT60M,16.7,-20,60.9,14.6,0,0,0,0,0,0,27.4,87.6,0.0,914.9,355,1.4,125,0.18
2020-08-28T03:00:00Z,2020-08-28T02:00:00Z,PT60M,16.8,-37,42.0,14.4,0,0,0,0,0,0,26.2,85.7,0.0,913.9,319,1.0,120,0.18
2020-08-28T04:00:00Z,2020-08-28T03:00:00Z,PT60M,16.8,-51,32.6,14.2,0,0,0,0,0,0,24.3,84.5,0.0,913.1,292,1.5,112,0.18
2020-08-28T05:00:00Z,2020-08-28T04:00:00Z,PT60M,16.3,-63,0.0,13.8,0,0,0,0,0,0,20.4,85.2,0.0,912.7,293,2.3,103,0.18
2020-08-28T06:00:00Z,2020-08-28T05:00:00Z,PT60M,15.3,-74,0.0,13.2,2,12,1,3,1,2,15.1,87.4,0.0,912.7,297,2.6,93,0.18
2020-08-28T07:00:00Z,2020-08-28T06:00:00Z,PT60M,15.1,-84,0.0,12.4,35,409,65,100,62,277,11.6,83.7,0.0,912.8,304,3.3,82,0.18
2020-08-28T08:00:00Z,2020-08-28T07:00:00Z,PT60M,16.7,-94,0.0,11.7,61,688,226,287,273,787,10.8,72.3,0.0,912.7,305,4.1,71,0.18
2020-08-28T09:00:00Z,2020-08-28T08:00:00Z,PT60M,18.5,-105,0.0,10.4,73,815,406,479,519,910,10.8,59.3,0.0,912.1,301,4.2,60,0.18
2020-08-28T10:00:00Z,2020-08-28T09:00:00Z,PT60M,20.1,-118,0.0,8.2,79,882,567,647,740,926,11.4,46.1,0.0,911.6,297,4.4,50,0.18
2020-08-28T11:00:00Z,2020-08-28T10:00:00Z,PT60M,21.4,-135,0.0,5.7,83,919,692,774,910,909,11.6,36.0,0.0,911.2,295,4.7,41,0.18
2020-08-28T12:00:00Z,2020-08-28T11:00:00Z,PT60M,22.0,-157,0.0,4.5,85,934,765,850,1012,885,12.3,31.9,0.0,911.1,299,5.5,35,0.18
2020-08-28T13:00:00Z,2020-08-28T12:00:00Z,PT60M,22.2,177,0.0,3.9,89,931,780,869,1037,873,13.4,30.1,0.0,910.9,307,5.8,33,0.18
2020-08-28T14:00:00Z,2020-08-28T13:00:00Z,PT60M,22.4,151,0.0,3.4,89,919,743,832,988,883,14.0,28.8,0.0,910.3,317,5.7,36,0.18
2020-08-28T15:00:00Z,2020-08-28T14:00:00Z,PT60M,22.1,131,11.2,3.6,225,591,437,662,745,771,13.8,29.6,0.0,909.6,325,5.9,43,0.18
2020-08-28T16:00:00Z,2020-08-28T15:00:00Z,PT60M,21.2,115,17.1,4.1,249,424,250,499,527,679,12.9,32.6,0.0,909.1,335,6.3,52,0.18
2020-08-28T17:00:00Z,2020-08-28T16:00:00Z,PT60M,19.5,103,0.0,5.1,70,789,362,433,460,891,12.2,38.8,0.0,909.1,348,7.1,63,0.18
2020-08-28T18:00:00Z,2020-08-28T17:00:00Z,PT60M,17.3,92,0.0,5.6,59,624,179,238,215,693,11.3,46.1,0.0,909.7,353,7.0,74,0.18
2020-08-28T19:00:00Z,2020-08-28T18:00:00Z,PT60M,15.1,82,20.2,5.7,27,233,32,58,34,141,10.3,53.3,0.0,910.2,351,5.8,85,0.18
2020-08-28T20:00:00Z,2020-08-28T19:00:00Z,PT60M,13.2,71,45.2,6.2,0,0,0,0,0,0,9.9,62.6,0.0,910.4,348,4.8,95,0.18
2020-08-28T21:00:00Z,2020-08-28T20:00:00Z,PT60M,11.7,60,0.1,6.6,0,0,0,0,0,0,9.7,71.2,0.0,910.6,346,4.1,105,0.18
2020-08-28T22:00:00Z,2020-08-28T21:00:00Z,PT60M,10.7,48,0.0,6.7,0,0,0,0,0,0,9.2,76.2,0.0,910.7,348,3.7,114,0.18
2020-08-28T23:00:00Z,2020-08-28T22:00:00Z,PT60M,9.9,33,0.0,6.4,0,0,0,0,0,0,9.3,78.5,0.0,910.9,351,3.2,122,0.18
2020-08-29T00:00:00Z,2020-08-28T23:00:00Z,PT60M,9.4,16,0.0,6.0,0,0,0,0,0,0,11.6,79.2,0.0,911.2,346,2.6,126,0.18
2020-08-29T01:00:00Z,2020-08-29T00:00:00Z,PT60M,9.1,-2,4.0,5.7,0,0,0,0,0,0,13.5,79.5,0.0,911.2,339,2.2,128,0.18
2020-08-29T02:00:00Z,2020-08-29T01:00:00Z,PT60M,8.7,-20,0.0,5.5,0,0,0,0,0,0,13.4,80.2,0.0,910.9,334,2.3,125,0.18
2020-08-29T03:00:00Z,2020-08-29T02:00:00Z,PT60M,8.4,-37,0.0,5.3,0,0,0,0,0,0,13.4,81.4,0.0,910.6,326,2.7,120,0.18
2020-08-29T04:00:00Z,2020-08-29T03:00:00Z,PT60M,8.2,-51,0.0,5.3,0,0,0,0,0,0,13.7,82.1,0.0,910.2,317,3.1,113,0.18
2020-08-29T05:00:00Z,2020-08-29T04:00:00Z,PT60M,8.5,-63,0.0,5.3,0,0,0,0,0,0,13.7,80.6,0.0,909.8,312,3.2,103,0.18
2020-08-29T06:00:00Z,2020-08-29T05:00:00Z,PT60M,9.1,-74,0.0,5.5,1,12,1,2,1,1,13.4,78.2,0.0,909.9,307,3.5,93,0.18
2020-08-29T07:00:00Z,2020-08-29T06:00:00Z,PT60M,9.9,-84,20.5,5.8,55,132,14,69,51,93,13.6,75.2,0.0,910.1,309,4.1,82,0.18
2020-08-29T08:00:00Z,2020-08-29T07:00:00Z,PT60M,11.5,-94,26.9,5.8,130,242,82,211,202,399,14.3,67.8,0.0,910.2,318,4.5,71,0.18
2020-08-29T09:00:00Z,2020-08-29T08:00:00Z,PT60M,13.5,-105,33.5,5.3,246,129,62,307,299,395,14.8,57.9,0.0,910.3,322,4.6,60,0.18
2020-08-29T10:00:00Z,2020-08-29T09:00:00Z,PT60M,14.9,-119,41.1,5.0,361,17,11,372,347,379,15.6,51.5,0.0,910.4,327,4.8,50,0.18
2020-08-29T11:00:00Z,2020-08-29T10:00:00Z,PT60M,15.0,-135,69.0,5.2,234,0,0,234,215,234,16.4,52.0,0.0,910.7,336,5.2,41,0.18
2020-08-29T12:00:00Z,2020-08-29T11:00:00Z,PT60M,14.5,-157,46.0,6.5,375,89,74,449,443,451,16.7,58.4,0.0,911.2,337,5.4,35,0.18
2020-08-29T13:00:00Z,2020-08-29T12:00:00Z,PT60M,15.1,177,14.9,6.6,310,498,415,725,812,729,16.1,57.0,0.0,911.5,339,6.3,33,0.18
2020-08-29T14:00:00Z,2020-08-29T13:00:00Z,PT60M,15.8,151,4.2,5.5,162,773,622,784,919,829,15.2,50.2,0.0,911.3,342,6.8,36,0.18
2020-08-29T15:00:00Z,2020-08-29T14:00:00Z,PT60M,16.3,131,1.4,4.9,110,835,609,719,841,872,15.2,46.8,0.0,910.9,345,6.8,43,0.18
2020-08-29T16:00:00Z,2020-08-29T15:00:00Z,PT60M,16.3,115,5.5,4.7,139,690,420,559,625,817,15.3,46.2,0.0,910.9,346,7.2,53,0.18
2020-08-29T17:00:00Z,2020-08-29T16:00:00Z,PT60M,15.7,103,9.1,4.6,143,529,232,375,388,710,15.1,47.8,0.0,911.3,347,7.5,63,0.18
2020-08-29T18:00:00Z,2020-08-29T17:00:00Z,PT60M,14.5,92,0.0,4.6,58,607,171,229,208,669,14.6,51.4,0.0,912.2,347,6.9,74,0.18
2020-08-29T19:00:00Z,2020-08-29T18:00:00Z,PT60M,12.6,82,3.5,4.9,24,255,33,58,33,137,14.3,59.5,0.0,913.0,346,5.2,85,0.18
2020-08-29T20:00:00Z,2020-08-29T19:00:00Z,PT60M,10.6,72,27.1,5.2,0,0,0,0,0,0,13.8,69.4,0.0,913.4,344,3.6,96,0.18
2020-08-29T21:00:00Z,2020-08-29T20:00:00Z,PT60M,9.2,61,32.5,5.4,0,0,0,0,0,0,13.0,77.2,0.0,913.9,341,3.0,106,0.18
2020-08-29T22:00:00Z,2020-08-29T21:00:00Z,PT60M,8.4,48,3.4,5.4,0,0,0,0,0,0,11.9,81.6,0.0,914.2,338,2.9,115,0.18
2020-08-29T23:00:00Z,2020-08-29T22:00:00Z,PT60M,7.7,33,0.0,5.3,0,0,0,0,0,0,11.0,84.8,0.0,914.3,338,2.8,122,0.18
2020-08-30T00:00:00Z,2020-08-29T23:00:00Z,PT60M,7.3,16,0.0,5.2,0,0,0,0,0,0,11.0,86.6,0.0,914.7,338,2.8,127,0.18
2020-08-30T01:00:00Z,2020-08-30T00:00:00Z,PT60M,7.0,-2,0.0,5.1,0,0,0,0,0,0,11.4,87.2,0.0,914.9,343,2.6,128,0.18
2020-08-30T02:00:00Z,2020-08-30T01:00:00Z,PT60M,6.6,-21,0.0,4.8,0,0,0,0,0,0,11.5,88.0,0.0,914.4,350,2.5,126,0.18
2020-08-30T03:00:00Z,2020-08-30T02:00:00Z,PT60M,6.4,-37,1.0,4.6,0,0,0,0,0,0,11.6,88.3,0.0,914.1,348,2.4,120,0.18
2020-08-30T04:00:00Z,2020-08-30T03:00:00Z,PT60M,6.3,-51,0.0,4.5,0,0,0,0,0,0,11.7,88.2,0.0,914.2,339,2.1,113,0.18
2020-08-30T05:00:00Z,2020-08-30T04:00:00Z,PT60M,6.3,-64,2.3,4.5,0,0,0,0,0,0,11.5,88.2,0.0,914.6,337,2.1,103,0.18
2020-08-30T06:00:00Z,2020-08-30T05:00:00Z,PT60M,6.3,-74,16.2,4.6,1,9,1,2,1,1,11.2,88.4,0.0,915.1,347,2.2,93,0.18
2020-08-30T07:00:00Z,2020-08-30T06:00:00Z,PT60M,7.5,-84,9.4,4.8,46,248,40,86,64,204,10.8,82.9,0.0,915.4,351,2.0,82,0.18
2020-08-30T08:00:00Z,2020-08-30T07:00:00Z,PT60M,9.9,-95,7.6,4.8,87,514,176,264,259,645,10.4,70.5,0.0,915.4,346,2.0,71,0.18
2020-08-30T09:00:00Z,2020-08-30T08:00:00Z,PT60M,12.2,-106,12.9,4.1,185,472,220,405,422,691,10.1,57.5,0.0,915.6,355,2.7,61,0.18
2020-08-30T10:00:00Z,2020-08-30T09:00:00Z,PT60M,14.0,-119,26.5,2.9,341,204,129,469,477,552,9.9,47.0,0.0,916.0,5,3.3,50,0.18
2020-08-30T11:00:00Z,2020-08-30T10:00:00Z,PT60M,15.2,-136,2.6,1.5,117,844,634,751,884,872,9.7,39.3,0.0,916.3,10,3.3,42,0.18
2020-08-30T12:00:00Z,2020-08-30T11:00:00Z,PT60M,16.3,-157,0.0,0.3,86,939,763,849,1019,883,9.4,33.6,0.0,916.6,7,3.7,36,0.18
2020-08-30T13:00:00Z,2020-08-30T12:00:00Z,PT60M,17.1,177,12.4,-0.3,285,574,476,762,873,765,9.5,30.6,0.0,916.6,5,3.7,34,0.18
2020-08-30T14:00:00Z,2020-08-30T13:00:00Z,PT60M,17.7,152,6.8,-0.0,179,742,598,778,910,815,10.1,30.3,0.0,916.1,5,3.3,37,0.18
2020-08-30T15:00:00Z,2020-08-30T14:00:00Z,PT60M,18.0,131,9.8,0.4,207,645,457,664,752,801,10.4,30.4,0.0,915.5,6,3.1,44,0.18
2020-08-30T16:00:00Z,2020-08-30T15:00:00Z,PT60M,18.2,115,9.7,0.6,144,651,404,548,615,777,10.7,30.7,0.0,915.3,10,3.0,53,0.18
2020-08-30T17:00:00Z,2020-08-30T16:00:00Z,PT60M,18.0,103,23.1,1.1,196,290,126,322,322,513,10.9,32.2,0.0,915.5,15,3.3,63,0.18
2020-08-30T18:00:00Z,2020-08-30T17:00:00Z,PT60M,17.0,92,11.9,1.4,97,392,107,204,187,500,10.3,35.1,0.0,916.0,26,3.4,74,0.18
2020-08-30T19:00:00Z,2020-08-30T18:00:00Z,PT60M,14.6,82,0.1,2.4,22,279,35,57,31,139,9.8,43.8,0.0,916.5,29,3.6,85,0.18
2020-08-30T20:00:00Z,2020-08-30T19:00:00Z,PT60M,11.9,72,35.6,4.0,0,0,0,0,0,0,9.9,58.4,0.0,917.3,28,4.1,96,0.18
2020-08-30T21:00:00Z,2020-08-30T20:00:00Z,PT60M,10.3,61,38.0,4.8,0,0,0,0,0,0,10.6,68.6,0.0,918.2,42,3.9,106,0.18
2020-08-30T22:00:00Z,2020-08-30T21:00:00Z,PT60M,9.4,48,0.2,5.0,0,0,0,0,0,0,11.1,74.0,0.0,918.8,52,3.2,115,0.18
2020-08-30T23:00:00Z,2020-08-30T22:00:00Z,PT60M,8.7,33,0.0,5.1,0,0,0,0,0,0,11.1,78.3,0.0,919.1,45,2.8,122,0.18
2020-08-31T00:00:00Z,2020-08-30T23:00:00Z,PT60M,8.0,16,9.4,5.2,0,0,0,0,0,0,10.9,82.2,0.0,919.5,35,2.3,127,0.18
2020-08-31T01:00:00Z,2020-08-31T00:00:00Z,PT60M,7.5,-2,1.6,5.2,0,0,0,0,0,0,10.9,85.0,0.0,919.8,20,1.8,128,0.18
2020-08-31T02:00:00Z,2020-08-31T01:00:00Z,PT60M,7.2,-21,2.8,5.0,0,0,0,0,0,0,10.8,86.0,0.0,919.6,17,1.6,126,0.18
2020-08-31T03:00:00Z,2020-08-31T02:00:00Z,PT60M,7.0,-37,1.6,4.9,0,0,0,0,0,0,10.5,86.5,0.0,919.2,24,1.3,121,0.18
2020-08-31T04:00:00Z,2020-08-31T03:00:00Z,PT60M,6.6,-52,3.1,4.7,0,0,0,0,0,0,10.3,87.3,0.0,918.6,19,1.0,113,0.18
2020-08-31T05:00:00Z,2020-08-31T04:00:00Z,PT60M,6.2,-64,0.0,4.4,0,0,0,0,0,0,10.3,88.1,0.0,918.5,0,1.1,104,0.18
2020-08-31T06:00:00Z,2020-08-31T05:00:00Z,PT60M,6.2,-75,9.0,4.3,1,7,1,2,1,1,10.3,87.3,0.0,919.0,352,1.2,93,0.18
2020-08-31T07:00:00Z,2020-08-31T06:00:00Z,PT60M,7.5,-85,6.8,4.4,42,268,43,85,63,206,10.2,80.9,0.0,919.4,351,1.3,83,0.18
2020-08-31T08:00:00Z,2020-08-31T07:00:00Z,PT60M,9.7,-95,0.0,4.5,63,667,213,276,271,763,10.1,69.7,0.0,919.3,0,0.9,72,0.18
2020-08-31T09:00:00Z,2020-08-31T08:00:00Z,PT60M,12.0,-106,0.0,4.2,78,798,390,468,518,897,10.3,58.8,0.0,919.1,28,0.3,61,0.18
2020-08-31T10:00:00Z,2020-08-31T09:00:00Z,PT60M,13.9,-119,2.7,3.8,123,781,494,618,711,876,10.5,50.7,0.0,919.0,167,0.6,51,0.18
2020-08-31T11:00:00Z,2020-08-31T10:00:00Z,PT60M,15.5,-136,1.1,3.3,119,854,633,752,891,883,10.6,44.2,0.0,918.9,187,1.6,42,0.18
2020-08-31T12:00:00Z,2020-08-31T11:00:00Z,PT60M,17.1,-158,20.4,2.8,392,337,272,664,721,682,11.4,38.5,0.0,918.8,207,2.5,36,0.18
2020-08-31T13:00:00Z,2020-08-31T12:00:00Z,PT60M,18.5,177,25.8,2.3,436,241,200,636,670,637,12.1,33.9,0.0,918.4,217,2.9,34,0.18
2020-08-31T14:00:00Z,2020-08-31T13:00:00Z,PT60M,19.7,152,21.8,1.8,370,340,270,639,696,665,12.9,30.4,0.0,918.0,226,2.8,37,0.18
2020-08-31T15:00:00Z,2020-08-31T14:00:00Z,PT60M,20.8,131,36.1,1.5,424,55,41,465,446,476,13.6,27.8,0.0,917.3,228,2.8,44,0.18
2020-08-31T16:00:00Z,2020-08-31T15:00:00Z,PT60M,21.4,116,18.0,0.9,255,389,221,476,503,650,14.0,25.6,0.0,916.3,220,3.0,53,0.18
2020-08-31T17:00:00Z,2020-08-31T16:00:00Z,PT60M,21.6,103,25.9,0.6,189,249,124,313,319,452,15.0,24.8,0.0,915.9,218,3.2,64,0.18
2020-08-31T18:00:00Z,2020-08-31T17:00:00Z,PT60M,20.6,92,13.5,1.6,92,379,99,191,176,476,16.0,28.2,0.0,915.9,207,2.9,75,0.18
2020-08-31T19:00:00Z,2020-08-31T18:00:00Z,PT60M,18.1,82,46.2,2.4,25,101,12,36,26,67,16.5,35.1,0.0,916.0,192,2.3,86,0.18
2020-08-31T20:00:00Z,2020-08-31T19:00:00Z,PT60M,16.1,72,85.4,2.7,0,0,0,0,0,0,16.6,40.7,0.0,916.2,190,1.3,96,0.18
2020-08-31T21:00:00Z,2020-08-31T20:00:00Z,PT60M,15.1,61,69.3,3.2,0,0,0,0,0,0,16.3,44.8,0.0,916.4,232,0.1,106,0.18
2020-08-31T22:00:00Z,2020-08-31T21:00:00Z,PT60M,13.9,48,48.9,3.9,0,0,0,0,0,0,16.4,50.8,0.0,916.4,0,1.4,115,0.18
2020-08-31T23:00:00Z,2020-08-31T22:00:00Z,PT60M,13.0,33,57.5,4.6,0,0,0,0,0,0,16.4,56.7,0.0,916.6,6,2.5,123,0.18
2020-09-01T00:00:00Z,2020-08-31T23:00:00Z,PT60M,13.0,16,56.0,4.3,0,0,0,0,0,0,15.7,55.6,0.0,916.6,19,2.6,127,0.18
2020-09-01T01:00:00Z,2020-09-01T00:00:00Z,PT60M,13.4,-3,86.5,3.4,0,0,0,0,0,0,15.8,50.7,0.0,916.2,37,2.0,129,0.18
2020-09-01T02:00:00Z,2020-09-01T01:00:00Z,PT60M,13.6,-21,77.2,3.0,0,0,0,0,0,0,16.9,48.7,0.0,915.5,50,2.1,126,0.18
2020-09-01T03:00:00Z,2020-09-01T02:00:00Z,PT60M,13.1,-38,68.8,2.9,0,0,0,0,0,0,17.4,50.0,0.0,915.0,60,2.1,121,0.18
2020-09-01T04:00:00Z,2020-09-01T03:00:00Z,PT60M,12.6,-52,61.5,2.9,0,0,0,0,0,0,17.1,51.5,0.0,914.7,67,1.9,113,0.18
2020-09-01T05:00:00Z,2020-09-01T04:00:00Z,PT60M,12.9,-64,59.5,2.9,0,0,0,0,0,0,17.0,50.7,0.0,914.7,59,2.1,104,0.18
2020-09-01T06:00:00Z,2020-09-01T05:00:00Z,PT60M,12.7,-75,46.1,3.2,1,0,0,1,1,1,16.9,52.2,0.0,915.0,42,2.0,94,0.18
2020-09-01T07:00:00Z,2020-09-01T06:00:00Z,PT60M,13.1,-85,30.8,3.6,37,181,35,72,60,183,16.4,52.5,0.0,915.3,32,2.2,83,0.18
2020-09-01T08:00:00Z,2020-09-01T07:00:00Z,PT60M,14.6,-95,0.0,3.7,56,676,214,270,268,757,16.0,48.0,0.0,915.1,52,2.5,72,0.18
2020-09-01T09:00:00Z,2020-09-01T08:00:00Z,PT60M,16.4,-107,0.0,3.7,71,797,387,458,511,884,15.8,42.8,0.0,915.1,75,2.4,61,0.18
2020-09-01T10:00:00Z,2020-09-01T09:00:00Z,PT60M,18.2,-120,0.0,3.5,82,857,541,623,728,898,15.9,37.5,0.0,915.2,91,2.0,51,0.18
2020-09-01T11:00:00Z,2020-09-01T10:00:00Z,PT60M,19.9,-136,11.7,3.1,250,555,411,661,754,751,15.7,32.7,0.0,914.9,108,1.9,42,0.18
2020-09-01T12:00:00Z,2020-09-01T11:00:00Z,PT60M,21.3,-158,0.0,2.7,98,902,728,826,999,859,15.1,29.4,0.0,914.6,122,2.0,36,0.18
2020-09-01T13:00:00Z,2020-09-01T12:00:00Z,PT60M,22.4,176,0.0,2.4,103,905,746,848,1028,853,14.3,26.9,0.0,914.4,129,1.9,34,0.18
2020-09-01T14:00:00Z,2020-09-01T13:00:00Z,PT60M,23.2,152,0.0,2.3,106,890,706,812,979,865,13.7,25.5,0.0,913.8,130,1.5,38,0.18
2020-09-01T15:00:00Z,2020-09-01T14:00:00Z,PT60M,23.5,131,0.0,2.4,106,858,613,719,855,885,13.5,25.1,0.0,913.2,128,1.4,44,0.18
2020-09-01T16:00:00Z,2020-09-01T15:00:00Z,PT60M,23.4,116,0.0,2.6,107,787,468,575,663,880,14.3,25.6,0.0,912.7,118,1.5,54,0.18
2020-09-01T17:00:00Z,2020-09-01T16:00:00Z,PT60M,23.0,103,1.6,3.2,105,639,286,391,423,787,15.2,27.3,0.0,912.6,94,1.5,64,0.18
2020-09-01T18:00:00Z,2020-09-01T17:00:00Z,PT60M,21.6,93,9.1,4.6,106,315,76,181,165,413,15.4,32.9,0.0,913.2,53,1.9,75,0.18
2020-09-01T19:00:00Z,2020-09-01T18:00:00Z,PT60M,18.8,82,12.3,7.3,24,129,17,41,30,93,15.7,47.1,0.0,914.1,22,3.9,86,0.18
2020-09-01T20:00:00Z,2020-09-01T19:00:00Z,PT60M,16.0,72,15.5,9.4,0,0,0,0,0,0,16.1,65.0,0.0,914.8,24,5.2,97,0.18
2020-09-01T21:00:00Z,2020-09-01T20:00:00Z,PT60M,14.4,61,13.6,10.0,0,0,0,0,0,0,15.8,74.8,0.0,915.3,26,4.8,107,0.18
2020-09-01T22:00:00Z,2020-09-01T21:00:00Z,PT60M,13.2,48,0.0,9.8,0,0,0,0,0,0,15.5,79.9,0.0,915.6,19,4.1,116,0.18
2020-09-01T23:00:00Z,2020-09-01T22:00:00Z,PT60M,12.4,34,0.0,9.5,0,0,0,0,0,0,15.4,82.9,0.0,915.8,17,3.4,123,0.18
2020-09-02T00:00:00Z,2020-09-01T23:00:00Z,PT60M,11.7,16,13.2,9.2,0,0,0,0,0,0,15.5,84.8,0.0,916.3,15,2.9,128,0.18
2020-09-02T01:00:00Z,2020-09-02T00:00:00Z,PT60M,11.2,-3,0.0,8.8,0,0,0,0,0,0,15.3,85.4,0.0,916.7,17,2.4,129,0.18
2020-09-02T02:00:00Z,2020-09-02T01:00:00Z,PT60M,10.7,-21,0.0,8.2,0,0,0,0,0,0,14.9,84.3,0.0,916.6,23,1.6,127,0.18
2020-09-02T03:00:00Z,2020-09-02T02:00:00Z,PT60M,10.3,-38,0.0,7.6,0,0,0,0,0,0,14.7,83.3,0.0,916.4,40,1.0,121,0.18
2020-09-02T04:00:00Z,2020-09-02T03:00:00Z,PT60M,9.9,-52,0.0,7.2,0,0,0,0,0,0,14.7,83.4,0.0,916.3,67,0.9,113,0.18
2020-09-02T05:00:00Z,2020-09-02T04:00:00Z,PT60M,9.5,-64,0.0,6.8,0,0,0,0,0,0,14.6,82.9,0.0,916.4,68,1.2,104,0.18
2020-09-02T06:00:00Z,2020-09-02T05:00:00Z,PT60M,9.4,-75,0.0,6.2,1,7,1,2,1,1,14.3,80.4,0.0,916.8,55,1.5,94,0.18
2020-09-02T07:00:00Z,2020-09-02T06:00:00Z,PT60M,10.5,-85,0.0,5.9,30,385,57,88,60,250,14.0,72.9,0.0,917.5,41,1.8,83,0.18
2020-09-02T08:00:00Z,2020-09-02T07:00:00Z,PT60M,12.8,-96,0.0,5.7,56,686,215,271,272,762,13.7,61.7,0.0,917.9,47,1.8,72,0.18
2020-09-02T09:00:00Z,2020-09-02T08:00:00Z,PT60M,15.2,-107,0.0,5.5,69,810,391,460,517,894,13.2,52.4,0.0,917.9,81,1.6,61,0.18
2020-09-02T10:00:00Z,2020-09-02T09:00:00Z,PT60M,17.3,-120,0.0,5.4,77,876,550,627,738,908,12.8,45.6,0.0,917.8,112,1.9,51,0.18
2020-09-02T11:00:00Z,2020-09-02T10:00:00Z,PT60M,19.3,-137,0.0,5.4,82,912,672,755,908,888,12.5,40.3,0.0,917.7,125,1.8,42,0.18
2020-09-02T12:00:00Z,2020-09-02T11:00:00Z,PT60M,21.1,-158,0.0,5.6,86,928,745,831,1011,864,12.8,36.4,0.0,917.9,130,1.1,37,0.18
2020-09-02T13:00:00Z,2020-09-02T12:00:00Z,PT60M,22.5,176,0.0,5.8,84,935,767,851,1038,855,13.2,33.9,0.0,918.1,161,0.6,35,0.18
2020-09-02T14:00:00Z,2020-09-02T13:00:00Z,PT60M,23.4,152,0.0,5.7,80,931,734,814,989,870,13.2,31.8,0.0,917.8,187,0.9,38,0.18
2020-09-02T15:00:00Z,2020-09-02T14:00:00Z,PT60M,24.0,132,0.0,5.4,78,907,644,721,865,894,13.5,30.0,0.0,917.2,187,1.0,45,0.18
2020-09-02T16:00:00Z,2020-09-02T15:00:00Z,PT60M,24.3,116,0.0,5.3,74,860,507,580,678,905,13.8,29.4,0.0,916.7,170,1.2,54,0.18
2020-09-02T17:00:00Z,2020-09-02T16:00:00Z,PT60M,24.1,104,0.0,5.3,65,781,340,405,446,875,14.3,29.7,0.0,916.6,161,1.6,64,0.18
2020-09-02T18:00:00Z,2020-09-02T17:00:00Z,PT60M,22.9,93,0.0,5.8,47,640,167,214,202,658,15.0,32.9,0.0,917.2,167,1.7,75,0.18
2020-09-02T19:00:00Z,2020-09-02T18:00:00Z,PT60M,20.2,83,8.9,5.8,17,242,29,46,26,113,15.5,38.9,0.0,917.9,171,1.3,86,0.18
2020-09-02T20:00:00Z,2020-09-02T19:00:00Z,PT60M,17.7,72,36.9,5.5,0,0,0,0,0,0,15.9,44.7,0.0,918.5,145,0.4,97,0.18
2020-09-02T21:00:00Z,2020-09-02T20:00:00Z,PT60M,16.7,61,44.5,6.3,0,0,0,0,0,0,16.0,50.3,0.0,919.1,39,1.4,107,0.18
2020-09-02T22:00:00Z,2020-09-02T21:00:00Z,PT60M,15.6,49,0.2,7.8,0,0,0,0,0,0,16.2,59.5,0.0,919.2,51,2.3,116,0.18
2020-09-02T23:00:00Z,2020-09-02T22:00:00Z,PT60M,14.5,34,0.0,9.0,0,0,0,0,0,0,16.3,69.8,0.0,919.4,60,2.1,123,0.18
2020-09-03T00:00:00Z,2020-09-02T23:00:00Z,PT60M,14.0,16,1.4,9.5,0,0,0,0,0,0,16.4,74.8,0.0,919.8,52,1.8,128,0.18
2020-09-03T01:00:00Z,2020-09-03T00:00:00Z,PT60M,13.5,-3,2.6,9.7,0,0,0,0,0,0,16.3,77.7,0.0,920.2,45,1.8,129,0.18
2020-09-03T02:00:00Z,2020-09-03T01:00:00Z,PT60M,13.0,-22,0.0,9.6,0,0,0,0,0,0,16.1,79.7,0.0,920.1,41,1.5,127,0.18
2020-09-03T03:00:00Z,2020-09-03T02:00:00Z,PT60M,12.6,-38,0.0,9.5,0,0,0,0,0,0,15.9,81.4,0.0,919.9,27,1.1,122,0.18
2020-09-03T04:00:00Z,2020-09-03T03:00:00Z,PT60M,12.0,-53,0.0,9.2,0,0,0,0,0,0,15.7,83.1,0.0,919.7,348,0.7,114,0.18
2020-09-03T05:00:00Z,2020-09-03T04:00:00Z,PT60M,11.6,-65,5.5,9.1,0,0,0,0,0,0,15.6,84.4,0.0,919.7,313,0.7,104,0.18
2020-09-03T06:00:00Z,2020-09-03T05:00:00Z,PT60M,11.5,-76,6.0,9.0,1,6,1,1,1,1,15.2,84.8,0.0,920.1,313,0.8,94,0.18
2020-09-03T07:00:00Z,2020-09-03T06:00:00Z,PT60M,12.9,-86,0.0,9.2,28,393,58,86,59,248,14.8,78.6,0.0,920.8,332,1.2,83,0.18
2020-09-03T08:00:00Z,2020-09-03T07:00:00Z,PT60M,15.6,-96,0.0,9.5,54,688,214,267,272,757,14.8,66.8,0.0,921.1,341,1.3,72,0.18
2020-09-03T09:00:00Z,2020-09-03T08:00:00Z,PT60M,18.2,-107,0.0,9.4,70,801,385,454,514,885,15.0,56.3,0.0,921.3,316,0.5,61,0.18
